count;dtTot
2497;1615
2498;1577
2499;1594
2500;1627
2501;1661
2502;1711
2503;1583
2504;1619
2505;1666
2506;1618
2507;1578
2508;1569
2509;1458
2510;1445
2511;1467
2512;1625
2513;2081
2514;1478
2515;1494
2516;1438
2517;1468
2518;1449
2519;1455
2520;1460
2521;1431
2522;1451
2523;1505
2524;1486
2525;1496
2526;1483
2527;1528
2528;1479
2529;1421
2530;1430
2531;1452
2532;1414
2533;1448
2534;1449
2535;1479
2536;1588
2537;1537
2538;1542
2539;1574
2540;1613
2541;1643
2542;1579
2543;1559
2544;1588
2545;1434
2546;1524
2547;1594
2548;1656
2549;1579
2550;1603
2551;1441
2552;1484
2553;1481
2554;1452
2555;1746
2556;1448
2557;1451
2558;1488
2559;1453
2560;1420
2561;1414
2562;1469
2563;1435
2564;1413
2565;1471
2566;1428
2567;1480
2568;1417
2569;1412
2570;1417
2571;1470
2572;1572
2573;1441
2574;1436
2575;1627
2576;1554
2577;1529
2578;1579
2579;1631
2580;1616
2581;1590
2582;1559
2583;1583
2584;1587
2585;1667
2586;1588
2587;1531
2588;1522
2589;1541
2590;1519
2591;1540
2592;1561
2593;1640
2594;1506
2595;1603
2596;1586
2597;1477
2598;1476
2599;1427
2600;1424
2601;1457
2602;1465
2603;1426
2604;1570
2605;1636
2606;1698
2607;1567
2608;1458
2609;1499
2610;1429
2611;1496
2612;1459
2613;1519
2614;1466
2615;1465
2616;1427
2617;1475
2618;1446
2619;1459
2620;1413
2621;1418
2622;1507
2623;1481
2624;1522
2625;1483
2626;1459
2627;1440
2628;1438
2629;1473
2630;1456
2631;1426
2632;1464
2633;1552
2634;1440
2635;1501
2636;1575
2637;1640
2638;1671
2639;1609
2640;1587
2641;1639
2642;1619
2643;1569
2644;1537
2645;1500
2646;1464
2647;1440
2648;1422
2649;1424
2650;1427
2651;1471
2652;1415
2653;1849
2654;1771
2655;1966
2656;2024
2657;1974
2658;1866
2659;2059
2660;1952
2661;1920
2662;1925
2663;2356
2664;1941
2665;1932
2666;1951
2667;1984
2668;1926
2669;1998
2670;1980
2671;1925
2672;1807
2673;1872
2674;1823
2675;1799
2676;1811
2677;1728
2678;1763
2679;1826
2680;1791
2681;1832
2682;1742
2683;1776
2684;1827
2685;1770
2686;1763
2687;1798
2688;1767
2689;1795
2690;1808
2691;1801
2692;1830
2693;1764
2694;1828
2695;1865
2696;1772
2697;1200
2698;1833
2699;1784
2700;1673
2701;1769
2702;1880
2703;1796
2704;1850
2705;1918
2706;1801
2707;1850
2708;1819
2709;1813
2710;1929
2711;1920
2712;1797
2713;1909
2714;1820
2715;1891
2716;1879
2717;1802
2718;1814
2719;1917
2720;1920
2721;1764
2722;1926
2723;1846
2724;1802
2725;1921
2726;1942
2727;1938
2728;2130
2729;1988
2730;1951
2731;1948
2732;2002
2733;1932
2734;1936
2735;1984
2736;1940
2737;2012
2738;2046
2739;2052
2740;2040
2741;2085
2742;2092
2743;1912
2744;1957
2745;1954
2746;1525
2747;2097
2748;2028
2749;2088
2750;2121
2751;1922
2752;1946
2753;1976
2754;1945
2755;1965
2756;1998
2757;2026
2758;2064
2759;2043
2760;2067
2761;2040
2762;1784
2763;1797
2764;1813
2765;1804
2766;1937
2767;1826
2768;1823
2769;1909
2770;1907
2771;1801
2772;1801
2773;1965
2774;1956
2775;1744
2776;1922
2777;1776
2778;1818
2779;1970
2780;1812
2781;2018
2782;1909
2783;1948
2784;1987
2785;1953
2786;1877
2787;1806
2788;1811
2789;1801
2790;1871
2791;1864
2792;1916
2793;1790
2794;1863
2795;1361
2796;1800
2797;1933
2798;1951
2799;1818
2800;1814
2801;1815
2802;1816
2803;1748
2804;1812
2805;1795
2806;1876
2807;1900
2808;1798
2809;1771
2810;1750
2811;1769
2812;1810
2813;1908
2814;1795
2815;1964
2816;1836
2817;1804
2818;1811
2819;1842
2820;1799
2821;1820
2822;1819
2823;1786
2824;1757
2825;1996
2826;1806
2827;1800
2828;1796
2829;1839
2830;1813
2831;1815
2832;1843
2833;1825
2834;1815
2835;1807
2836;1815
2837;2255
2838;1811
2839;1809
2840;1798
2841;1860
2842;1782
2843;1856
2844;1465
2845;1784
2846;1755
2847;1908
2848;1831
2849;1815
2850;1927
2851;1739
2852;1798
2853;1787
2854;1922
2855;1823
2856;1821
2857;1846
2858;1823
2859;1913
2860;1783
2861;1819
2862;1920
2863;1776
2864;1820
2865;1818
2866;1783
2867;1809
2868;1817
2869;1761
2870;1991
2871;1780
2872;1799
2873;1770
2874;1838
2875;1794
2876;1823
2877;1908
2878;1900
2879;1548
2880;1371
2881;1412
2882;1341
2883;1338
2884;1378
2885;1366
2886;1339
2887;1323
2888;1377
2889;1330
2890;1346
2891;1416
2892;1358
2893;929
2894;1353
2895;1344
2896;1350
2897;1336
2898;1377
2899;1332
2900;1405
2901;1367
2902;1346
2903;1357
2904;1363
2905;1384
2906;1348
2907;1363
2908;1368
2909;1327
2910;1330
2911;1361
2912;1375
2913;1350
2914;1338
2915;1357
2916;1390
2917;1343
2918;1333
2919;1340
2920;1410
2921;1350
2922;1376
2923;1336
2924;1338
2925;1375
2926;1274
2927;1382
2928;1346
2929;1334
2930;1366
2931;1389
2932;1370
2933;1337
2934;1355
2935;1363
2936;1352
2937;1399
2938;1334
2939;1338
2940;1359
2941;1383
2942;1447
2943;1356
2944;1343
2945;1338
2946;1349
2947;1404
2948;1333
2949;1329
2950;1315
2951;1354
2952;1329
2953;1376
2954;1341
2955;1401
2956;1382
2957;1429
2958;1381
2959;1474
2960;1470
2961;1330
2962;1414
2963;1355
2964;1359
2965;1359
2966;1267
2967;1380
2968;1374
2969;1290
2970;1377
2971;1330
2972;1338
2973;1271
2974;1372
2975;1375
2976;1337
2977;1383
2978;1364
2979;1363
2980;1389
2981;1376
2982;1346
2983;1341
2984;1247
2985;1372
2986;1306
2987;1386
2988;1376
2989;1346
2990;1345
2991;1369
2992;1254
2993;1332
2994;1292
2995;1290
2996;1278
2997;1319
2998;1366
2999;1338
3000;1338
3001;1476
3002;1420
3003;1385
3004;1367
3005;1350
3006;1380
3007;1341
3008;1350
3009;1431
3010;1332
3011;1336
3012;1371
3013;1365
3014;1370
3015;1341
3016;1354
3017;1386
3018;1352
3019;1345
3020;1375
3021;1355
3022;1339
3023;1269
3024;1363
3025;1345
3026;1359
3027;1289
3028;1341
3029;1331
3030;1272
3031;1369
3032;1336
3033;1402
3034;1335
3035;1320
3036;1361
3037;1370
3038;1365
3039;1330
3040;1339
3041;1407
3042;1361
3043;1338
3044;1351
3045;1374
3046;1377
3047;1391
3048;1338
3049;1340
3050;1355
3051;1251
3052;1337
3053;1370
3054;1331
3055;1331
3056;1264
3057;1367
3058;1350
3059;1331
3060;1391
3061;1368
3062;1384
3063;1308
3064;1417
3065;1351
3066;1338
3067;1366
3068;1340
3069;1353
3070;1334
3071;1374
3072;1369
3073;1305
3074;1339
3075;1383
3076;1360
3077;1377
3078;1371
3079;1381
3080;1336
3081;1398
3082;1375
3083;1336
3084;1359
3085;1343
3086;1400
3087;1370
3088;1360
3089;1373
3090;1397
3091;1270
3092;1413
3093;1380
3094;1348
3095;1416
3096;1412
3097;1339
3098;1390
3099;1358
3100;1351
3101;1351
3102;1337
3103;1359
3104;1398
3105;1337
3106;1336
3107;1366
3108;1338
3109;1411
3110;1419
3111;1343
3112;1292
3113;1335
3114;1341
3115;1382
3116;1335
3117;1349
3118;1342
3119;1413
3120;1421
3121;1285
3122;1421
3123;1286
3124;1392
3125;1379
3126;1408
3127;1370
3128;1352
3129;1363
3130;1342
3131;1270
3132;1340
3133;1345
3134;1364
3135;1374
3136;1343
3137;1346
3138;1387
3139;1313
3140;1238
3141;1266
3142;1277
3143;1267
3144;1263
3145;1283
3146;1276
3147;1309
3148;1278
3149;1279
3150;1267
3151;1279
3152;1279
3153;1364
3154;1408
3155;1298
3156;1337
3157;1310
3158;1344
3159;1287
3160;1311
3161;1282
3162;1256
3163;1305
3164;1320
3165;1291
3166;1262
3167;1266
3168;1234
3169;1302
3170;1391
3171;1379
3172;1332
3173;1265
3174;1280
3175;1340
3176;1235
3177;1286
3178;1279
3179;1270
3180;1270
3181;1308
3182;1275
3183;1299
3184;1269
3185;1314
3186;1325
3187;1293
3188;1340
3189;1346
3190;1269
3191;1260
3192;1310
3193;1274
3194;1336
3195;1277
3196;1313
3197;1283
3198;1225
3199;1276
3200;1278
3201;1268
3202;1238
3203;1329
3204;1271
3205;1337
3206;1267
3207;1283
3208;1329
3209;1286
3210;1265
3211;1273
3212;1300
3213;1297
3214;1283
3215;1270
3216;1300
3217;1240
3218;1260
3219;1321
3220;1331
3221;1560
3222;1273
3223;1266
3224;1262
3225;1299
3226;1272
3227;1297
3228;1273
3229;1282
3230;1281
3231;1309
3232;1324
3233;1276
3234;1270
3235;1275
3236;1275
3237;1266
3238;1272
3239;1271
3240;1278
3241;1305
3242;1332
3243;1287
3244;1322
3245;1294
3246;1368
3247;1271
3248;1274
3249;1296
3250;1274
3251;1276
3252;1268
3253;1268
3254;1284
3255;1267
3256;1292
3257;1331
3258;1270
3259;1263
3260;1435
3261;1286
3262;1278
3263;1296
3264;1275
3265;1268
3266;1283
3267;1295
3268;1295
3269;1268
3270;1274
3271;1279
3272;1231
3273;1269
3274;1278
3275;1280
3276;1296
3277;1276
3278;1231
3279;1274
3280;1280
3281;1243
3282;1271
3283;1260
3284;1342
3285;1255
3286;1393
3287;1260
3288;1312
3289;1227
3290;1254
3291;1324
3292;1262
3293;1271
3294;1312
3295;1272
3296;1265
3297;1290
3298;1262
3299;1285
3300;1269
3301;1259
3302;1273
3303;1248
3304;1270
3305;1267
3306;1303
3307;1272
3308;1272
3309;1293
3310;1257
3311;1284
3312;1270
3313;1322
3314;1330
3315;1263
3316;1268
3317;1307
3318;1347
3319;1275
3320;1286
3321;1282
3322;1265
3323;1268
3324;1314
3325;1300
3326;1257
3327;1228
3328;1278
3329;1398
3330;1263
3331;1432
3332;1320
3333;1309
3334;1258
3335;1272
3336;1266
3337;1275
3338;1311
3339;1229
3340;1343
3341;1268
3342;1398
3343;1418
3344;1348
3345;1267
3346;1268
3347;1250
3348;1313
3349;1267
3350;1265
3351;1263
3352;1261
3353;1271
3354;1311
3355;1288
3356;1280
3357;1263
3358;1315
3359;1292
3360;1306
3361;1264
3362;1322
3363;1268
3364;1277
3365;1325
3366;1316
3367;1262
3368;1269
3369;1309
3370;1328
3371;1317
3372;1269
3373;1272
3374;1268
3375;1270
3376;1271
3377;1273
3378;1267
3379;1264
3380;1277
3381;1266
3382;1257
3383;1257
3384;1296
3385;1312
3386;1313
3387;1260
3388;1232
3389;1233
3390;1270
3391;1322
3392;1338
3393;1280
3394;1439
3395;1275
3396;1356
3397;1435
3398;1356
3399;1393
3400;1398
3401;1373
3402;1395
3403;1407
3404;1381
3405;1412
3406;1405
3407;1303
3408;1302
3409;1320
3410;1261
3411;1266
3412;1272
3413;1274
3414;1395
3415;1273
3416;1321
3417;1266
3418;1309
3419;1265
3420;1265
3421;1258
3422;1266
3423;1284
3424;1271
3425;1265
3426;1262
3427;1313
3428;1333
3429;1264
3430;1268
3431;1250
3432;1333
3433;1259
3434;1265
3435;1257
3436;1331
3437;1225
3438;1302
3439;1307
3440;1331
3441;1341
3442;1355
3443;1273
3444;1343
3445;1395
3446;1358
3447;1324
3448;1334
3449;1333
3450;1334
3451;1354
3452;1336
3453;1352
3454;1395
3455;1345
3456;1375
3457;1348
3458;1354
3459;1325
3460;1350
3461;1416
3462;1459
3463;1364
3464;1344
3465;1333
3466;1416
3467;1333
3468;1334
3469;1376
3470;1330
3471;1338
3472;1339
3473;1379
3474;1324
3475;1360
3476;1376
3477;1369
3478;1356
3479;1362
3480;1375
3481;1372
3482;1369
3483;1271
3484;1337
3485;1336
3486;1348
3487;1343
3488;1491
3489;1336
3490;1331
3491;1379
3492;1361
3493;1376
3494;1777
3495;1298
3496;1352
3497;1322
3498;1392
3499;1506
3500;1344
3501;1269
3502;1377
3503;1355
3504;1372
3505;1384
3506;1387
3507;1369
3508;1346
3509;1352
3510;1341
3511;1349
3512;1424
3513;1334
3514;1358
3515;1379
3516;1378
3517;1335
3518;1340
3519;1385
3520;1286
3521;1474
3522;1348
3523;1408
3524;1334
3525;1336
3526;1358
3527;1388
3528;1330
3529;1342
3530;1357
3531;1381
3532;1402
3533;1343
3534;1369
3535;1350
3536;1370
3537;1383
3538;1362
3539;1339
3540;1333
3541;1269
3542;1338
3543;1360
3544;1380
3545;1385
3546;1339
3547;1326
3548;1315
3549;1379
3550;1412
3551;1384
3552;1557
3553;1402
3554;1401
3555;1359
3556;1375
3557;1342
3558;1354
3559;1378
3560;1334
3561;1262
3562;1312
3563;1346
3564;1342
3565;1389
3566;1343
3567;1345
3568;1351
3569;1333
3570;1337
3571;1375
3572;1400
3573;1308
3574;1304
3575;1325
3576;1306
3577;1351
3578;1303
3579;1346
3580;1365
3581;1383
3582;1426
3583;1430
3584;1385
3585;1344
3586;1344
3587;1483
3588;1351
3589;1336
3590;1350
3591;1365
3592;1410
3593;1335
3594;1352
3595;1348
3596;1286
3597;1367
3598;1328
3599;1268
3600;1351
3601;1341
3602;1341
3603;1361
3604;1364
3605;1368
3606;1355
3607;1365
3608;1361
3609;1335
3610;1409
3611;1335
3612;1289
3613;1416
3614;1322
3615;1408
3616;1405
3617;1401
3618;1264
3619;1423
3620;1407
3621;1411
3622;1393
3623;1395
3624;1256
3625;1390
3626;1394
3627;1213
3628;1390
3629;1412
3630;1294
3631;1404
3632;1465
3633;1382
3634;1399
3635;1417
3636;1467
3637;1358
3638;1405
3639;1417
3640;1472
3641;1410
3642;1414
3643;1406
3644;1397
3645;1342
3646;1420
3647;1418
3648;1339
3649;1350
3650;1432
3651;1424
3652;1417
3653;1295
3654;1385
3655;1500
3656;1304
3657;1329
3658;1393
3659;1327
3660;1364
3661;1270
3662;1377
3663;1363
3664;1416
3665;1424
3666;1294
3667;1418
3668;1434
3669;1368
3670;1412
3671;1403
3672;1409
3673;1403
3674;1399
3675;1415
3676;1417
3677;1341
3678;1445
3679;1357
3680;1403
3681;1432
3682;1419
3683;1455
3684;1417
3685;1420
3686;1350
3687;1455
3688;1518
3689;1379
3690;1401
3691;1451
3692;1384
3693;1410
3694;1384
3695;1395
3696;1405
3697;1385
3698;1348
3699;1449
3700;1380
3701;1363
3702;1297
3703;1393
3704;1401
3705;1382
3706;1407
3707;1380
3708;1387
3709;1388
3710;1427
3711;1387
3712;1468
3713;1355
3714;1441
3715;1378
3716;1383
3717;1389
3718;1303
3719;1332
3720;1413
3721;1457
3722;1375
3723;1370
3724;1314
3725;1376
3726;1423
3727;1407
3728;1292
3729;1365
3730;1402
3731;1406
3732;1413
3733;1290
3734;1407
3735;1425
3736;1306
3737;1393
3738;1475
3739;1293
3740;1415
3741;1378
3742;1416
3743;1389
3744;1383
3745;1416
3746;1353
3747;1412
3748;1380
3749;1464
3750;1287
3751;1416
3752;1400
3753;1401
3754;1408
3755;1392
3756;1328
3757;1414
3758;1396
3759;1392
3760;1421
3761;1410
3762;1411
3763;1410
3764;1422
3765;1383
3766;1518
3767;1367
3768;1402
3769;1368
3770;1401
3771;1397
3772;1393
3773;1485
3774;1354
3775;1402
3776;1389
3777;1398
3778;1394
3779;1395
3780;1401
3781;1478
3782;1417
3783;1466
3784;1391
3785;1451
3786;1403
3787;1410
3788;1422
3789;1387
3790;1387
3791;1363
3792;1391
3793;1387
3794;1450
3795;1417
3796;1403
3797;1430
3798;1404
3799;1557
3800;1416
3801;1380
3802;1379
3803;1382
3804;1377
3805;1374
3806;1277
3807;1399
3808;1390
3809;1391
3810;1398
3811;1411
3812;1370
3813;1392
3814;1392
3815;1228
3816;1394
3817;1389
3818;1397
3819;1396
3820;1399
3821;1398
3822;1395
3823;1376
3824;1388
3825;1231
3826;1381
3827;1380
3828;1394
3829;1381
3830;1395
3831;1393
3832;1403
3833;1385
3834;1259
3835;1219
3836;1389
3837;1423
3838;1395
3839;1384
3840;1391
3841;1388
3842;1392
3843;1389
3844;1264
3845;1392
3846;1416
3847;1390
3848;1405
3849;1388
3850;1426
3851;1385
3852;1387
3853;1390
3854;1393
3855;1254
3856;1456
3857;1260
3858;1398
3859;1398
3860;1413
3861;1388
3862;1416
3863;1415
3864;1435
3865;1412
3866;1424
3867;1408
3868;1389
3869;1409
3870;1442
3871;1396
3872;1523
3873;1397
3874;1440
3875;1356
3876;1439
3877;1365
3878;1365
3879;1365
3880;1482
3881;1431
3882;1331
3883;1371
3884;1401
3885;1381
3886;1395
3887;1388
3888;1391
3889;1389
3890;1398
3891;1448
3892;1412
3893;1394
3894;1393
3895;1256
3896;1417
3897;1365
3898;1448
3899;1449
3900;1284
3901;1399
3902;1306
3903;1370
3904;1411
3905;1417
3906;1446
3907;1282
3908;1397
3909;1416
3910;1421
3911;1395
3912;1425
3913;1395
3914;1393
3915;1397
3916;1423
3917;1423
3918;1464
3919;1397
3920;1387
3921;1421
3922;1426
3923;1415
3924;1388
3925;1405
3926;1382
3927;1414
3928;1410
3929;1383
3930;1312
3931;1315
3932;1433
3933;1135
3934;1349
3935;1341
3936;1455
3937;1406
3938;1275
3939;1413
3940;1381
3941;1411
3942;1407
3943;1424
3944;1420
3945;1413
3946;1397
3947;1381
3948;1377
3949;1341
3950;1437
3951;1420
3952;1418
3953;1435
3954;1411
3955;1420
3956;1456
3957;1344
3958;1386
3959;1440
3960;1452
3961;1374
3962;1387
3963;1378
3964;1357
3965;1420
3966;1444
3967;1416
3968;1366
3969;1369
3970;1380
3971;1369
3972;1365
3973;1376
3974;1360
3975;1337
3976;1426
3977;1380
3978;1378
3979;1466
3980;1375
3981;1414
3982;1449
3983;1402
3984;1289
3985;1425
3986;1423
3987;1424
3988;1278
3989;1435
3990;1408
3991;1395
3992;1408
3993;1329
3994;1387
3995;1396
3996;1349
3997;1450
3998;1512
3999;1520
4000;1333
4001;1420
4002;1328
4003;1377
4004;1386
4005;1341
4006;1413
4007;1349
4008;1411
4009;1423
4010;1373
4011;1402
4012;1397
4013;1398
4014;1379
4015;1342
4016;1517
4017;1554
4018;1389
4019;1281
4020;1417
4021;1410
4022;1411
4023;1396
4024;1219
4025;1411
4026;1303
4027;1262
4028;1402
4029;1423
4030;1254
4031;1391
4032;1099
4033;1398
4034;1398
4035;1267
4036;1429
4037;1400
4038;1393
4039;1257
4040;1389
4041;1389
4042;1402
4043;1322
4044;1408
4045;1247
4046;1403
4047;1377
4048;1323
4049;1513
4050;1513
4051;1415
4052;1375
4053;1514
4054;1539
4055;1332
4056;1277
4057;1357
4058;1541
4059;1405
4060;1582
4061;1455
4062;1371
4063;1342
4064;1403
4065;1432
4066;1301
4067;1418
4068;1407
4069;1408
4070;1400
4071;1448
4072;1387
4073;1406
4074;1372
4075;1288
4076;1272
4077;1288
4078;1390
4079;1327
4080;1356
4081;1412
4082;1354
4083;1407
4084;1368
4085;1434
4086;1460
4087;1415
4088;1311
4089;1413
4090;1339
4091;1378
4092;1297
4093;1278
4094;1363
4095;1388
4096;1413
4097;1412
4098;1329
4099;1454
4100;1313
4101;1474
4102;1326
4103;1422
4104;1491
4105;1418
4106;1413
4107;1339
4108;1331
4109;1418
4110;1329
4111;1337
4112;1338
4113;1337
4114;1409
4115;1410
4116;1342
4117;1343
4118;1340
4119;1325
4120;1528
4121;1383
4122;1460
4123;1375
4124;1402
4125;1401
4126;1380
4127;1373
4128;1387
4129;1378
4130;1467
4131;1297
4132;1412
4133;1414
4134;1437
4135;1406
4136;1388
4137;1408
4138;1391
4139;1440
4140;1385
4141;1389
4142;1386
4143;1418
4144;1544
4145;1518
4146;1371
4147;1512
4148;1518
4149;1517
4150;1517
4151;1510
4152;1386
4153;1353
4154;1375
4155;1386
4156;1352
4157;1370
4158;2949
4159;1482
4160;1340
4161;1261
4162;1455
4163;1381
4164;1380
4165;1376
4166;1445
4167;1417
4168;1408
4169;1437
4170;1472
4171;1442
4172;1385
4173;1335
4174;1508
4175;1377
4176;1420
4177;1379
4178;1386
4179;1387
4180;1071
4181;1567
4182;1513
4183;1512
4184;1543
4185;1560
4186;1607
4187;1574
4188;1528
4189;1549
4190;1534
4191;1507
4192;1519
4193;1566
4194;1559
4195;1528
4196;1550
4197;1399
4198;1514
4199;1431
4200;1439
4201;1437
4202;1452
4203;1487
4204;1434
4205;1431
4206;1431
4207;1430
4208;1397
4209;1495
4210;1462
4211;1442
4212;1441
4213;1435
4214;1503
4215;1379
4216;1440
4217;1461
4218;1443
4219;1430
4220;1425
4221;1462
4222;1560
4223;1428
4224;1460
4225;1444
4226;1553
4227;1443
4228;1475
4229;1444
4230;1447
4231;1470
4232;1479
4233;1550
4234;1429
4235;1444
4236;1464
4237;1317
4238;1357
4239;1481
4240;1433
4241;1446
4242;1430
4243;1487
4244;1441
4245;1302
4246;1445
4247;1452
4248;1320
4249;1331
4250;1503
4251;1446
4252;1437
4253;1358
4254;1339
4255;1447
4256;1320
4257;1357
4258;1454
4259;1476
4260;1383
4261;1453
4262;1395
4263;1368
4264;1562
4265;1528
4266;1481
4267;1350
4268;1433
4269;1452
4270;1382
4271;1415
4272;1364
4273;1461
4274;1467
4275;1351
4276;1447
4277;1380
4278;1347
4279;1468
4280;1354
4281;1352
4282;1346
4283;1361
4284;1477
4285;1466
4286;1375
4287;1441
4288;1387
4289;1346
4290;1365
4291;1379
4292;1355
4293;1431
4294;1362
4295;1339
4296;1287
4297;1364
4298;1366
4299;1367
4300;1349
4301;1339
4302;1370
4303;1401
4304;1403
4305;1339
4306;1335
4307;1340
4308;1343
4309;1339
4310;1341
4311;1342
4312;1340
4313;1341
4314;1351
4315;1367
4316;1425
4317;1377
4318;1326
4319;1367
4320;1336
4321;1396
4322;1343
4323;1349
4324;1358
4325;1381
4326;1376
4327;1359
4328;1380
4329;1428
4330;1344
4331;1273
4332;1335
4333;1339
4334;1274
4335;1388
4336;1391
4337;1394
4338;1284
4339;1370
4340;1355
4341;1334
4342;1434
4343;1341
4344;1362
4345;1391
4346;1340
4347;1351
4348;1385
4349;1397
4350;1326
4351;1357
4352;1345
4353;1391
4354;1345
4355;1338
4356;1367
4357;1340
4358;1382
4359;1337
4360;1359
4361;1348
4362;1422
4363;1416
4364;1483
4365;1378
4366;1338
4367;1399
4368;1345
4369;1340
4370;1341
4371;1374
4372;1348
4373;1249
4374;1389
4375;1392
4376;1385
4377;1386
4378;1527
4379;1446
4380;1401
4381;1391
4382;1409
4383;1395
4384;1348
4385;1294
4386;1365
4387;1345
4388;1353
4389;1368
4390;1361
4391;1369
4392;1389
4393;1388
4394;1401
4395;1355
4396;1384
4397;1349
4398;1351
4399;1344
4400;1346
4401;1303
4402;1348
4403;1337
4404;1340
4405;1392
4406;1339
4407;1326
4408;1416
4409;1340
4410;1347
4411;1309
4412;1408
4413;1275
4414;1350
4415;1344
4416;1407
4417;1342
4418;1388
4419;1326
4420;1419
4421;1332
4422;1468
4423;1360
4424;1382
4425;1336
4426;1377
4427;1332
4428;1748
4429;1465
4430;1407
4431;1475
4432;1345
4433;1332
4434;1432
4435;1389
4436;1466
4437;1436
4438;1428
4439;1337
4440;1373
4441;1383
4442;1344
4443;1325
4444;1365
4445;1390
4446;1344
4447;1346
4448;1370
4449;1372
4450;1358
4451;1370
4452;1343
4453;1328
4454;1388
4455;1381
4456;1337
4457;1347
4458;1381
4459;1379
4460;1337
4461;1341
4462;1417
4463;1350
4464;1347
4465;1337
4466;1374
4467;1453
4468;1415
4469;1370
4470;1343
4471;1370
4472;1395
4473;1389
4474;1460
4475;1432
4476;1392
4477;1421
4478;1411
4479;1571
4480;1307
4481;1351
4482;1408
4483;1296
4484;1502
4485;1447
4486;1331
4487;1402
4488;1373
4489;1372
4490;1383
4491;1424
4492;1345
4493;1385
4494;1469
4495;1458
4496;1383
4497;1345
4498;1331
4499;1332
4500;1352
4501;1359
4502;1338
4503;1347
4504;1332
4505;1393
4506;1273
4507;1363
4508;1373
4509;1429
4510;1440
4511;1363
4512;1470
4513;1374
4514;1325
4515;1323
4516;1332
4517;1378
4518;1359
4519;1350
4520;1520
4521;1335
4522;1454
4523;1469
4524;1379
4525;1455
4526;1396
4527;1385
4528;1491
4529;1396
4530;1353
4531;1341
4532;1342
4533;1409
4534;1434
4535;1323
4536;1369
4537;1382
4538;1279
4539;1425
4540;1470
4541;1401
4542;1434
4543;1391
4544;1343
4545;1364
4546;1425
4547;1441
4548;1370
4549;1375
4550;1372
4551;1378
4552;1379
4553;1404
4554;1371
4555;1338
4556;1295
4557;1309
4558;1280
4559;1330
4560;1366
4561;1336
4562;1369
4563;1378
4564;1373
4565;1434
4566;1460
4567;1362
4568;1383
4569;1478
4570;1321
4571;1323
4572;1336
4573;1377
4574;1339
4575;1325
4576;1334
4577;1335
4578;1336
4579;1370
4580;1365
4581;1363
4582;1358
4583;1374
4584;1387
4585;1387
4586;1424
4587;1322
4588;1373
4589;1336
4590;1358
4591;1345
4592;1397
4593;1362
4594;1390
4595;1363
4596;1367
4597;1333
4598;1354
4599;1261
4600;1309
4601;1425
4602;1362
4603;1335
4604;1336
4605;1374
4606;1266
4607;1337
4608;1341
4609;1318
4610;1333
4611;1283
4612;1355
4613;1326
4614;1414
4615;1336
4616;1284
4617;1332
4618;1463
4619;1371
4620;1338
4621;1375
4622;1376
4623;1340
4624;1334
4625;1373
4626;1346
4627;1378
4628;1393
4629;1475
4630;1354
4631;1339
4632;1397
4633;1494
4634;1450
4635;1413
4636;1386
4637;1371
4638;1341
4639;1374
4640;1341
4641;1294
4642;1319
4643;1367
4644;1339
4645;1342
4646;1333
4647;1349
4648;1391
4649;1375
4650;1372
4651;1342
4652;1357
4653;1346
4654;1378
4655;1332
4656;1431
4657;1364
4658;1273
4659;1389
4660;1344
4661;1342
4662;1344
4663;1379
4664;1396
4665;1340
4666;1361
4667;1350
4668;1265
4669;1370
4670;1328
4671;1424
4672;1365
4673;1344
4674;1353
4675;1369
4676;1340
4677;1340
4678;1350
4679;1374
4680;1337
4681;1337
4682;1316
4683;1344
4684;1372
4685;1365
4686;1337
4687;1341
4688;1350
4689;1378
4690;1331
4691;1311
4692;1307
4693;1314
4694;1350
4695;1328
4696;1330
4697;1330
4698;1343
4699;1369
4700;1339
4701;1335
4702;1338
4703;1371
4704;1335
4705;1348
4706;1365
4707;1329
4708;1336
4709;1402
4710;1383
4711;1347
4712;1334
4713;1397
4714;1386
4715;1371
4716;1398
4717;1491
4718;1266
4719;1384
4720;1336
4721;1335
4722;1373
4723;1443
4724;1326
4725;1402
4726;1340
4727;1339
4728;1299
4729;1391
4730;1340
4731;1336
4732;1330
4733;1394
4734;1340
4735;1337
4736;1338
4737;1329
4738;1314
4739;1429
4740;1356
4741;1368
4742;1435
4743;1351
4744;1381
4745;1383
4746;1367
4747;1362
4748;1370
4749;1331
4750;1332
4751;1363
4752;1320
4753;1362
4754;1352
4755;1344
4756;1364
4757;1377
4758;1337
4759;1348
4760;1364
4761;1317
4762;1364
4763;1364
4764;1394
4765;1378
4766;1503
4767;1345
4768;1368
4769;1339
4770;1326
4771;1372
4772;1334
4773;1351
4774;1363
4775;1370
4776;1385
4777;1339
4778;1342
4779;1366
4780;1407
4781;1341
4782;1386
4783;1338
4784;1375
4785;1372
4786;1340
4787;1346
4788;1334
4789;1361
4790;1342
4791;1341
4792;1363
4793;1340
4794;1355
4795;1355
4796;1369
4797;1316
4798;1360
4799;1339
4800;1357
4801;1384
4802;1342
4803;1337
4804;1384
4805;1350
4806;1367
4807;1317
4808;1436
4809;1372
4810;1329
4811;1345
4812;1345
4813;1374
4814;1372
4815;1387
4816;1354
4817;1372
4818;1340
4819;1353
4820;1332
4821;1353
4822;1374
4823;1338
4824;1303
4825;1367
4826;1326
4827;1277
4828;1402
