count;dtLSM
684;1082
685;1084
686;1111
687;1081
688;1108
689;1083
690;1107
691;1082
692;1084
693;1100
694;1083
695;1098
696;1160
697;1188
698;1152
699;1498
700;1526
701;1117
702;1085
703;1085
704;1085
705;1086
706;1084
707;1083
708;1086
709;1086
710;1085
711;1088
712;1082
713;1085
714;1085
715;1086
716;1099
717;1108
718;1086
719;1184
720;1183
721;1507
722;1517
723;1126
724;1082
725;1089
726;1083
727;1086
728;1083
729;1084
730;1084
731;1101
732;1106
733;1087
734;1085
735;1081
736;1101
737;1107
738;1088
739;1085
740;1088
741;1147
742;1205
743;1151
744;1557
745;1533
746;1088
747;1111
748;1086
749;1089
750;1087
751;1084
752;1127
753;1083
754;1083
755;1082
756;1100
757;1081
758;1106
759;1083
760;1067
761;1100
762;1108
763;1088
764;1155
765;1220
766;1125
767;1128
768;1544
769;1485
770;1096
771;1082
772;1108
773;1085
774;1081
775;1088
776;1082
777;1082
778;1089
779;1085
780;1087
781;1087
782;1080
783;1101
784;1087
785;1099
786;1085
787;1143
788;1126
789;1156
790;1189
791;1545
792;1453
793;1093
794;1085
795;1084
796;1084
797;1084
798;1103
799;1081
800;1084
801;1083
802;1086
803;1083
804;1083
805;1084
806;1086
807;1084
808;1108
809;1093
810;1203
811;1182
812;1131
813;1493
814;1520
815;1112
816;1108
817;1103
818;1179
819;1083
820;1084
821;1085
822;1084
823;1085
824;1084
825;1084
826;1099
827;1083
828;1088
829;1082
830;1084
831;1090
832;1145
833;1167
834;1217
835;1222
836;1598
837;1452
838;1100
839;1086
840;1082
841;1085
842;1085
843;1087
844;1130
845;1081
846;1084
847;1084
848;1085
849;1086
850;1082
851;1118
852;1084
853;1125
854;1085
855;1153
856;1123
857;1157
858;1219
859;1548
860;1454
861;1087
862;1085
863;1124
864;1082
865;1100
866;1085
867;1083
868;1084
869;1107
870;1086
871;1081
872;1088
873;1083
874;1082
875;1082
876;1084
877;1158
878;1126
879;1208
880;1495
881;1497
882;1081
883;1088
884;1089
885;1082
886;1084
887;1106
888;1087
889;1082
890;1084
891;1086
892;1081
893;1084
894;1087
895;1084
896;1086
897;1118
898;1082
899;1156
900;1216
901;1167
902;1176
903;1519
904;1495
905;1108
906;1084
907;1086
908;1081
909;1087
910;1086
911;1085
912;1085
913;1086
914;1079
915;1090
916;1083
917;1087
918;1081
919;1085
920;1084
921;1087
922;1175
923;1129
924;1195
925;1501
926;1491
927;1084
928;1084
